hour,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,raining
19,24.26,24.0,24.7,1009.0,94,6.7,280,True
3,27.6,27.6,27.6,1010.2,83,3.6,270,True
20,26.02,26.02,26.02,1009.0,80,2.1,229,True
10,27.25,27.25,27.25,1007.0,85,2.53,89,True
11,25.88,25.88,25.88,1011.0,87,6.23,122,True
23,26.0,26.0,26.0,1008.6,89,5.1,95,True
9,26.97,26.97,26.97,1009.0,84,0.13,310,True
6,30.1,30.0,30.2,1008.7,79,5.7,260,True
14,27.25,27.25,27.25,1011.0,84,3.12,277,True
19,28.2,28.2,28.2,1007.1,80,5.7,260,True
9,27.0,27.0,27.0,1008.1,83,4.6,340,True
22,24.96,24.9,25.0,1012.0,89,2.06,70,True
6,29.2,29.2,29.2,1010.2,77,4.6,260,True
22,26.18,26.18,26.18,1009.0,86,0.42,124,True
11,27.06,27.06,27.06,1009.0,88,4.37,116,True
0,24.51,24.51,24.51,1014.0,87,7.28,113,True
16,28.0,28.0,28.0,1011.9,83,6.2,140,True
23,26.0,26.0,26.0,1008.1,88,4.1,290,True
21,24.2,24.2,24.2,1014.0,88,6.29,119,True
7,26.88,26.88,26.88,1009.0,84,7.58,127,True
7,29.4,29.4,29.4,1007.6,76,2.6,230,True
22,26.26,26.26,26.26,1008.0,87,4.32,266,True
15,26.0,26.0,26.0,1009.1,89,4.1,270,True
20,27.28,27.28,27.28,1007.0,88,5.31,111,True
15,27.8,27.6,28.0,1009.1,88,3.6,250,True
16,25.64,25.4,26.0,1010.0,83,1.5,280,True
1,25.65,25.65,25.65,1014.0,86,5.24,123,True
11,25.5,25.5,25.5,1007.0,89,4.22,266,True
3,24.4,24.4,24.4,1006.4,94,2.6,150,True
12,26.93,26.93,26.93,1010.0,86,3.7,280,True
20,25.78,25.4,26.0,1010.0,89,2.57,80,True
14,26.0,26.0,26.0,1010.1,84,8.7,280,True
15,27.03,27.0,27.1,1007.0,88,2.6,330,True
16,26.84,26.84,26.84,1013.0,82,5.7,107,True
12,27.1,27.0,27.2,1007.6,87,5.1,100,True
18,27.4,27.4,27.4,1008.1,84,5.1,260,True
6,27.95,27.9,28.0,1006.8,88,4.1,290,True
17,25.0,25.0,25.0,1012.0,88,6.2,270,True
2,26.21,26.21,26.21,1010.0,88,5.44,270,True
7,30.74,30.3,31.0,1009.0,66,4.1,170,True
15,28.09,28.0,28.3,1012.9,85,1.5,90,True
17,26.64,26.64,26.64,1012.0,87,5.52,120,True
5,27.16,27.16,27.16,1010.0,85,3.16,108,True
9,25.18,25.0,25.56,1009.0,94,5.1,260,True
0,24.6,24.6,24.6,1013.0,96,4.2,275,True
0,25.15,25.15,25.15,1014.0,90,6.23,105,True
1,26.45,26.0,27.2,1013.0,88,6.7,20,True
5,26.64,26.0,27.7,1010.0,89,8.23,260,True
22,26.8,26.8,26.8,1008.3,83,5.1,290,True
14,25.7,25.5,26.0,1010.2,88,1.0,350,True
0,26.0,26.0,26.0,1010.8,92,2.96,90,True
22,26.18,26.18,26.18,1008.0,87,0.85,192,True
16,27.0,27.0,27.0,1008.1,88,3.1,80,True
4,27.72,25.0,29.5,1007.1,88,6.7,270,True
8,29.6,29.6,29.6,1007.0,69,6.2,280,True
19,27.34,27.34,27.34,1011.0,85,4.47,99,True
12,27.95,27.9,28.0,1010.0,78,2.6,360,True
1,27.01,26.2,28.0,1009.0,83,2.04,161,True
18,26.64,26.64,26.64,1009.0,86,0.4,284,True
22,25.0,25.0,25.0,1007.9,93,2.1,220,True
6,25.27,25.27,25.27,1010.0,89,4.5,162,True
21,26.0,26.0,26.0,1007.1,88,4.1,220,True
21,24.16,24.16,24.16,1014.0,88,6.13,115,True
16,24.7,24.7,24.7,1009.1,94,6.2,290,True
17,26.3,26.0,26.8,1009.0,88,5.1,300,True
19,27.2,27.0,27.4,1007.2,81,5.1,270,True
16,26.7,26.7,26.7,1011.9,84,3.1,250,True
16,26.66,26.66,26.66,1010.0,87,1.49,90,True
21,25.17,25.0,25.5,1009.0,94,1.54,140,True
20,26.19,26.19,26.19,1006.0,88,6.23,278,True
20,25.2,25.2,25.2,1007.8,91,4.6,100,True
23,25.38,25.0,26.0,1009.0,94,4.1,310,True
12,26.79,26.79,26.79,1008.0,85,10.15,279,True
23,24.74,24.74,24.74,1012.0,92,5.85,118,True
16,24.89,24.89,24.89,1013.0,89,2.39,185,True
23,26.8,26.8,26.8,1011.0,84,6.67,105,True
0,26.62,26.62,26.62,1011.0,89,7.74,100,True
2,26.06,26.0,26.1,1009.1,94,5.1,350,True
13,26.69,26.69,26.69,1009.0,88,6.29,274,True
15,26.01,26.01,26.01,1010.0,90,4.74,113,True
5,27.74,27.74,27.74,1007.0,77,8.58,269,True
13,26.82,25.0,28.0,1010.8,88,2.1,250,True
3,26.39,26.39,26.39,1011.0,83,2.75,190,True
5,27.11,27.0,27.3,1011.0,89,3.6,260,True
0,25.19,25.19,25.19,1012.0,90,2.44,117,True
20,24.4,24.4,24.4,1007.2,93,3.17,271,True
10,26.65,26.65,26.65,1011.0,87,2.77,113,True
9,27.2,27.0,27.4,1004.8,78,4.6,260,True
22,25.0,25.0,25.0,1010.2,88,3.99,280,True
1,26.49,25.5,28.0,1010.8,78,2.6,100,True
7,29.4,29.4,29.4,1005.9,78,6.2,260,True
20,26.89,26.89,26.89,1008.0,80,2.76,109,True
7,31.0,31.0,31.0,1007.1,66,4.1,110,True
17,26.5,26.0,27.0,1009.0,94,2.13,113,True
11,27.33,27.33,27.33,1008.0,83,4.3,284,True
19,26.1,26.1,26.1,1008.0,87,1.3,6,True
8,28.9,28.9,28.9,1008.5,77,1.0,130,True
8,28.26,28.0,28.7,1004.0,84,4.63,270,True
1,27.33,26.9,28.0,1009.1,78,5.1,280,True
17,26.78,26.78,26.78,1010.0,87,0.94,185,True
8,28.91,28.2,30.0,1007.1,79,4.1,250,True
5,27.67,27.0,28.1,1010.0,83,5.1,270,True
5,29.0,29.0,29.0,1011.0,74,2.1,110,True
8,27.39,27.39,27.39,1008.0,85,0.98,258,True
18,26.95,26.95,26.95,1011.0,88,6.98,106,True
19,26.04,26.04,26.04,1010.0,89,7.11,102,True
17,26.12,26.0,26.2,1006.1,94,1.5,160,True
0,26.1,26.0,26.2,1011.9,88,4.6,100,True
23,25.29,25.29,25.29,1012.0,84,7.35,108,True
21,26.31,26.31,26.31,1010.0,90,3.76,111,True
16,26.32,26.32,26.32,1012.0,88,1.25,259,True
3,27.55,27.55,27.55,1011.0,80,1.2,196,True
17,25.89,25.89,25.89,1012.0,88,5.17,107,True
21,26.44,26.44,26.44,1009.0,87,2.23,123,True
9,26.49,26.49,26.49,1009.0,88,4.31,131,True
3,24.91,24.91,24.91,1014.0,84,7.67,121,True
22,26.14,26.14,26.14,1010.0,90,3.18,113,True
19,24.6,24.6,24.6,1013.0,91,1.5,120,True
7,26.22,26.22,26.22,1007.0,88,1.91,208,True
20,25.4,25.4,25.4,1009.4,93,6.2,300,True
18,27.13,27.0,27.4,1009.0,88,2.6,110,True
17,24.0,24.0,24.0,1011.1,98,3.2,120,True
16,25.24,25.0,25.4,1008.1,94,1.25,273,True
20,26.0,26.0,26.0,1008.0,86,1.47,111,True
21,26.31,26.31,26.31,1012.0,90,5.22,107,True
23,26.28,26.28,26.28,1012.0,85,1.33,142,True
10,28.54,28.0,29.0,1006.0,78,2.0,350,True
16,25.0,25.0,25.0,1009.1,94,0.82,125,True
14,24.36,24.36,24.36,1015.0,84,3.91,123,True
10,27.76,27.6,28.0,1007.1,83,0.97,114,True
15,26.0,26.0,26.0,1008.0,89,7.7,270,True
20,26.0,26.0,26.0,1010.2,78,2.6,100,True
0,28.32,28.0,28.7,1012.0,78,1.5,50,True
13,26.42,26.42,26.42,1011.0,87,1.77,163,True
19,25.43,25.43,25.43,1008.0,90,4.2,266,True
17,26.4,26.4,26.4,1008.3,95,2.18,122,True
0,27.3,27.3,27.3,1010.2,82,3.1,340,True
11,27.92,27.92,27.92,1010.0,83,5.85,111,True
20,24.5,24.5,24.5,1006.1,97,2.1,350,True
19,24.06,24.0,24.1,1008.1,94,1.0,0,True
23,23.72,23.0,24.9,1012.0,94,1.54,350,True
13,25.0,25.0,25.0,1011.9,94,1.5,330,True
23,26.69,26.69,26.69,1009.0,82,5.58,292,True
17,25.95,25.95,25.95,1007.0,91,8.36,266,True
18,25.89,25.89,25.89,1009.0,91,5.76,280,True
17,25.0,25.0,25.0,1010.2,94,2.31,113,True
8,26.82,26.7,27.0,1007.1,88,1.5,270,True
10,26.89,26.89,26.89,1008.0,85,0.96,109,True
16,25.72,25.72,25.72,1011.0,86,0.78,147,True
15,27.7,27.7,27.7,1010.2,89,6.5,97,True
13,27.08,27.08,27.08,1010.0,83,3.02,274,True
1,26.0,26.0,26.0,1010.8,94,7.2,280,True
19,26.74,26.74,26.74,1007.0,84,3.71,282,True
3,28.97,28.9,29.0,1010.0,79,6.2,110,True
23,25.8,25.8,25.8,1012.0,87,0.75,224,True
19,26.4,26.4,26.4,1006.2,93,4.74,281,True
1,25.0,25.0,25.0,1008.1,94,2.6,320,True
15,26.6,26.6,26.6,1010.2,85,5.1,300,True
2,26.2,26.2,26.2,1013.0,86,0.6,201,True
0,26.4,26.4,26.4,1009.1,88,3.1,300,True
16,27.38,27.0,28.0,1009.0,88,5.1,300,True
12,26.0,26.0,26.0,1006.4,93,2.1,297,True
14,25.94,25.94,25.94,1011.0,83,3.33,95,True
0,27.0,27.0,27.0,1005.2,92,2.6,280,True
3,26.85,26.7,27.0,1008.1,83,10.3,280,True
11,26.49,26.49,26.49,1009.0,84,3.18,257,True
12,25.62,25.62,25.62,1012.0,84,8.0,116,True
12,25.0,25.0,25.0,1009.1,88,2.6,200,True
20,26.54,26.54,26.54,1010.0,86,1.89,104,True
10,26.55,26.55,26.55,1009.0,88,1.47,47,True
1,28.21,26.9,29.0,1011.0,79,3.6,80,True
4,26.66,26.1,27.0,1011.0,84,8.23,290,True
0,25.2,25.2,25.2,1010.2,94,2.1,310,True
13,27.03,27.03,27.03,1013.0,83,4.27,255,True
1,26.63,26.63,26.63,1011.0,86,0.65,89,True
15,25.79,25.79,25.79,1009.0,88,4.13,97,True
13,26.37,26.37,26.37,1009.0,89,5.68,246,True
16,26.19,26.19,26.19,1010.0,86,0.8,42,True
20,25.2,25.2,25.2,1009.1,98,2.46,119,True
2,25.26,25.0,25.7,1006.0,94,6.69,300,True
3,28.4,28.4,28.4,1009.7,78,7.2,310,True
23,27.6,27.6,27.6,1007.9,81,3.6,260,True
17,26.5,26.0,27.0,1009.1,94,2.85,282,True
20,25.05,25.0,25.1,1009.1,88,5.1,240,True
1,25.91,25.2,27.0,1011.9,88,2.6,100,True
5,27.84,27.84,27.84,1009.0,84,2.66,248,True
20,24.82,24.82,24.82,1013.0,86,5.84,108,True
13,24.76,24.6,25.0,1008.1,94,12.9,270,True
16,25.87,25.87,25.87,1011.0,89,1.34,18,True
0,27.2,27.0,27.6,1011.0,88,1.0,0,True
10,27.63,27.0,28.0,1009.0,88,2.0,230,True
8,28.0,28.0,28.0,1007.1,78,1.5,220,True
17,25.97,25.97,25.97,1012.0,89,1.77,109,True
10,26.53,26.0,27.4,1008.0,83,13.4,280,True
16,26.4,26.4,26.4,1012.5,86,3.11,91,True
21,26.36,26.36,26.36,1010.0,84,1.11,76,True
9,26.88,26.88,26.88,1005.0,85,9.21,282,True
20,27.3,27.0,27.5,1007.0,88,5.1,300,True
22,24.64,24.64,24.64,1011.0,83,4.13,120,True
3,26.85,26.85,26.85,1011.0,84,4.11,288,True
15,25.4,25.4,25.4,1009.1,85,2.1,270,True
21,26.12,26.12,26.12,1008.0,85,2.54,117,True
1,24.74,24.74,24.74,1014.0,87,7.49,105,True
14,26.4,26.4,26.4,1010.0,88,4.92,278,True
14,26.08,26.08,26.08,1011.0,90,5.82,292,True
19,26.58,26.58,26.58,1011.0,82,7.68,104,True
7,29.0,29.0,29.0,1010.8,74,3.1,250,True
12,26.0,26.0,26.0,1003.7,93,1.65,358,True
14,26.98,26.98,26.98,1011.0,89,2.97,93,True
14,26.55,25.6,28.0,1009.1,88,3.61,115,True
18,26.03,26.0,26.1,1009.0,94,1.5,50,True
21,26.52,26.52,26.52,1007.0,87,3.72,277,True
19,25.12,25.0,25.2,1007.1,100,1.93,108,True
5,25.13,25.13,25.13,1009.0,90,4.8,249,True
23,26.0,26.0,26.0,1010.8,94,2.6,360,True
14,27.06,27.06,27.06,1011.0,86,1.91,80,True
11,26.55,26.55,26.55,1008.0,85,5.04,284,True
7,27.98,27.0,29.6,1007.0,88,3.1,260,True
12,27.18,27.18,27.18,1010.0,85,2.06,87,True
17,26.82,26.82,26.82,1010.0,85,3.03,277,True
10,29.2,29.2,29.2,1007.1,77,3.6,280,True
0,26.31,26.31,26.31,1010.0,84,5.02,269,True
22,23.08,23.0,23.2,1014.0,100,2.6,130,True
17,25.7,25.7,25.7,1011.0,89,4.62,104,True
9,25.73,25.73,25.73,1010.0,88,5.65,137,True
3,26.5,26.5,26.5,1011.0,80,6.87,116,True
0,25.82,25.82,25.82,1013.0,81,5.91,113,True
22,27.06,27.06,27.06,1011.0,86,5.03,102,True
22,26.63,26.63,26.63,1007.0,84,1.63,34,True
22,26.0,26.0,26.0,1011.0,88,1.46,262,True
8,28.06,28.0,28.1,1008.0,74,3.1,250,True
10,27.51,27.51,27.51,1008.0,85,1.09,87,True
13,27.53,27.53,27.53,1010.0,84,5.52,103,True
14,26.6,26.6,26.6,1011.6,90,1.5,340,True
5,25.78,25.78,25.78,1013.0,88,5.01,247,True
21,26.6,26.6,26.6,1012.6,83,3.1,120,True
4,26.3,25.2,28.0,1007.1,78,5.1,280,True
19,25.0,25.0,25.0,1008.6,89,6.2,280,True
0,26.41,26.41,26.41,1010.0,88,1.42,114,True
20,26.41,26.41,26.41,1009.0,88,2.86,111,True
12,25.46,25.46,25.46,1011.0,88,4.15,125,True
14,25.11,25.0,25.3,1012.0,83,1.0,100,True
14,26.0,26.0,26.0,1010.2,94,2.1,100,True
19,25.48,25.0,25.8,1006.1,94,1.5,230,True
20,25.12,25.0,25.2,1010.0,100,1.67,288,True
22,27.0,27.0,27.0,1009.1,88,1.5,0,True
13,27.41,27.0,28.1,1009.0,88,3.6,100,True
23,26.26,26.26,26.26,1011.0,87,1.89,107,True
10,27.21,27.21,27.21,1008.0,85,6.27,265,True
0,24.77,24.5,25.0,1007.1,94,3.1,250,True
23,25.34,25.34,25.34,1011.0,90,1.55,186,True
0,26.6,26.6,26.6,1007.1,88,3.1,310,True
17,26.72,26.0,27.9,1009.0,88,2.1,230,True
12,26.4,26.4,26.4,1013.1,93,1.62,71,True
21,25.0,25.0,25.0,1007.8,96,1.0,30,True
18,27.1,27.0,27.3,1009.0,88,3.1,310,True
0,25.25,25.25,25.25,1016.0,89,6.85,121,True
5,28.59,28.0,29.0,1010.0,79,8.8,110,True
10,27.94,27.9,28.0,1008.0,83,3.1,290,True
16,26.18,26.18,26.18,1011.0,88,2.52,230,True
20,25.04,25.0,25.1,1015.0,83,3.6,120,True
19,26.7,26.5,27.0,1008.0,83,7.2,270,True
21,24.48,24.48,24.48,1013.0,84,5.97,122,True
22,25.74,25.74,25.74,1008.0,89,1.31,300,True
19,24.0,24.0,24.0,1008.7,96,2.61,102,True
22,25.24,25.0,25.4,1010.8,94,2.25,97,True
19,26.7,26.7,26.7,1010.0,83,3.56,118,True
13,25.73,25.0,26.1,1009.0,88,11.0,280,True
16,25.7,24.0,26.8,1011.9,88,4.6,230,True
14,25.47,25.47,25.47,1013.0,86,7.51,116,True
2,26.98,26.98,26.98,1011.0,83,4.51,110,True
22,24.55,24.0,25.1,1009.0,94,0.51,0,True
19,26.4,26.4,26.4,1008.0,93,1.0,110,True
20,25.2,25.0,25.4,1009.1,94,1.0,20,True
1,25.77,25.4,26.0,1014.0,89,2.06,300,True
14,26.12,26.12,26.12,1010.0,87,1.79,88,True
12,26.03,26.0,26.1,1008.0,94,1.0,0,True
23,26.58,26.58,26.58,1010.0,87,7.72,276,True
17,26.85,26.85,26.85,1009.0,86,1.97,121,True
14,25.18,25.18,25.18,1013.0,87,7.35,103,True
20,25.55,25.2,26.0,1004.1,94,3.1,290,True
21,27.45,27.45,27.45,1008.0,87,7.11,112,True
19,25.39,25.0,26.0,1007.1,88,5.1,270,True
1,25.2,25.2,25.2,1008.7,94,6.98,289,True
6,24.85,24.85,24.85,1012.0,92,5.2,138,True
22,26.82,26.82,26.82,1008.0,84,1.12,97,True
1,24.27,23.8,25.0,1010.2,94,4.1,320,True
20,25.62,25.62,25.62,1009.0,89,1.96,262,True
21,25.7,25.7,25.7,1008.0,96,2.1,30,True
18,25.1,25.1,25.1,1010.1,94,4.3,102,True
13,27.0,27.0,27.0,1009.3,85,4.1,30,True
20,25.6,25.6,25.6,1011.1,88,1.38,90,True
0,24.8,24.6,25.0,1008.1,88,9.3,280,True
9,26.83,26.5,27.0,1010.0,83,4.6,100,True
16,28.22,28.0,28.4,1009.1,83,5.7,130,True
17,25.0,25.0,25.0,1008.0,94,2.6,0,True
21,25.36,25.36,25.36,1012.0,92,2.42,239,True
14,27.03,27.03,27.03,1009.0,86,3.5,110,True
1,29.0,29.0,29.0,1011.9,79,4.1,270,True
1,26.2,26.2,26.2,1007.5,92,2.1,110,True
13,26.06,26.0,26.1,1007.1,94,0.36,332,True
21,25.4,25.4,25.4,1007.6,94,1.5,120,True
14,28.12,28.0,28.2,1010.0,83,2.19,218,True
4,25.67,25.67,25.67,1009.0,89,7.34,260,True
12,26.1,26.0,26.2,1009.1,94,3.6,30,True
12,25.76,25.4,26.0,1010.0,91,2.6,240,True
17,24.58,24.3,25.0,1010.2,94,3.6,350,True
18,26.38,26.38,26.38,1012.0,80,7.43,114,True
0,24.51,24.51,24.51,1014.0,87,7.33,113,True
18,25.53,25.53,25.53,1012.0,88,3.03,267,True
9,26.83,26.5,27.0,1007.0,84,4.63,290,True
3,28.0,28.0,28.0,1011.2,84,2.1,190,True
0,24.97,24.9,25.0,1009.0,94,1.0,0,True
7,28.57,27.8,29.0,1009.0,74,3.1,280,True
0,25.0,25.0,25.0,1010.2,99,3.6,120,True
21,26.39,26.39,26.39,1008.0,85,1.98,263,True
8,26.15,26.15,26.15,1008.0,86,1.1,250,True
19,27.0,27.0,27.0,1010.2,88,3.1,270,True
6,28.8,28.6,29.0,1010.2,79,5.1,100,True
23,28.4,28.4,28.4,1007.8,78,4.1,270,True
23,26.18,26.0,26.3,1009.1,83,1.5,350,True
13,26.0,26.0,26.0,1011.0,94,2.1,20,True
8,30.6,30.6,30.6,1008.0,70,2.1,90,True
11,25.2,25.2,25.2,1007.1,93,2.6,310,True
21,24.8,24.8,24.8,1010.2,96,3.18,279,True
21,26.43,26.43,26.43,1009.0,87,5.0,294,True
12,24.5,24.5,24.5,1010.2,95,2.1,330,True
13,25.3,25.0,25.8,1010.0,94,0.5,0,True
14,26.28,26.28,26.28,1009.0,88,1.79,221,True
19,26.33,26.33,26.33,1008.0,86,4.18,294,True
18,26.22,26.22,26.22,1012.0,85,7.29,106,True
14,25.7,25.5,26.0,1010.8,88,4.1,300,True
2,28.18,28.0,28.3,1011.9,83,2.1,90,True
9,28.6,28.6,28.6,1007.1,80,5.7,270,True
5,25.64,25.4,26.0,1007.1,94,6.2,270,True
11,25.9,25.9,25.9,1009.0,84,4.76,122,True
3,25.87,25.87,25.87,1013.0,87,3.28,238,True
16,26.0,26.0,26.0,1009.0,89,6.11,275,True
15,25.44,25.44,25.44,1011.0,89,1.28,226,True
18,26.83,26.5,27.0,1009.0,89,3.6,290,True
12,25.9,25.8,26.0,1011.0,88,2.1,270,True
18,25.86,25.86,25.86,1008.0,89,6.68,280,True
8,28.0,28.0,28.0,1006.1,83,2.6,100,True
19,25.6,25.6,25.6,1010.2,93,4.14,266,True
21,25.5,25.5,25.5,1010.3,89,2.6,260,True
12,27.6,27.6,27.6,1010.2,84,1.5,110,True
23,26.14,26.14,26.14,1012.0,86,0.48,311,True
1,27.0,27.0,27.0,1012.9,88,2.6,30,True
10,26.5,26.5,26.5,1007.0,87,7.98,285,True
9,27.6,27.6,27.6,1007.0,81,0.37,46,True
23,24.85,24.6,25.0,1007.0,94,4.1,350,True
9,28.04,28.04,28.04,1008.0,81,4.06,250,True
23,25.68,25.68,25.68,1011.0,89,1.96,296,True
19,25.1,25.0,25.2,1010.4,94,4.6,130,True
16,26.0,26.0,26.0,1008.1,94,1.5,300,True
21,24.9,24.9,24.9,1008.1,92,4.89,111,True
22,26.39,26.0,27.0,1005.1,78,7.7,330,True
19,26.57,25.8,27.0,1009.0,84,2.57,290,True
16,27.7,27.5,28.0,1009.0,78,5.1,110,True
11,25.79,25.0,27.0,1008.1,83,5.7,300,True
0,26.79,26.79,26.79,1007.0,82,4.79,305,True
19,25.0,25.0,25.0,1010.2,94,1.5,120,True
6,27.0,27.0,27.0,1005.1,81,4.1,260,True
0,25.8,25.8,25.8,1010.8,94,1.5,40,True
5,27.05,27.05,27.05,1008.0,85,6.38,273,True
20,25.91,25.91,25.91,1009.0,89,5.18,273,True
12,27.72,27.72,27.72,1011.0,76,1.36,295,True
16,26.22,26.22,26.22,1010.0,87,5.64,290,True
16,26.41,26.41,26.41,1008.0,89,6.14,288,True
9,28.95,28.9,29.0,1005.0,79,6.7,270,True
21,25.2,25.2,25.2,1011.9,90,5.17,108,True
6,26.97,26.9,27.0,1007.0,83,3.1,250,True
5,26.26,26.26,26.26,1011.0,86,2.3,227,True
4,25.59,25.59,25.59,1013.0,89,4.46,137,True
10,26.34,26.0,26.9,1008.0,94,4.1,240,True
19,27.0,27.0,27.0,1008.1,94,1.5,340,True
20,24.0,24.0,24.0,1008.1,94,2.21,88,True
12,26.73,26.0,27.2,1012.0,83,1.0,0,True
21,26.07,26.07,26.07,1012.0,88,1.15,238,True
20,25.47,25.47,25.47,1010.0,86,4.27,146,True
16,24.94,24.9,25.0,1011.0,94,3.1,240,True
13,25.79,25.79,25.79,1012.0,89,2.69,97,True
22,27.06,27.0,27.1,1007.0,83,3.1,300,True
9,27.01,27.01,27.01,1010.0,83,2.59,194,True
10,26.76,26.6,27.0,1009.1,83,7.7,270,True
9,25.42,25.42,25.42,1010.0,85,5.22,141,True
11,25.7,25.7,25.7,1012.0,88,4.14,130,True
10,31.0,31.0,31.0,1010.8,64,3.1,110,True
8,26.39,26.0,27.0,1008.0,83,3.0,220,True
2,25.0,25.0,25.0,1010.2,94,2.6,330,True
14,26.0,26.0,26.0,1010.2,88,5.1,280,True
19,27.85,27.0,28.4,1009.0,88,1.0,0,True
14,25.04,25.0,25.1,1010.0,94,1.0,0,True
21,25.86,25.86,25.86,1006.0,88,3.22,294,True
13,27.62,27.0,28.0,1010.0,83,2.6,80,True
20,25.86,25.86,25.86,1010.0,90,2.51,133,True
20,25.67,25.67,25.67,1008.0,86,1.32,299,True
9,26.46,26.46,26.46,1008.0,87,7.16,273,True
18,26.06,26.0,26.2,1007.0,88,1.0,0,True
15,25.9,25.9,25.9,1010.7,92,7.7,260,True
11,26.3,26.0,26.8,1008.0,89,2.06,320,True
4,27.24,27.0,27.4,1010.8,83,2.6,260,True
4,24.98,24.98,24.98,1007.0,92,7.61,249,True
13,25.85,25.0,26.4,1010.2,100,6.2,270,True
0,27.6,27.6,27.6,1009.2,80,2.1,280,True
7,29.59,28.9,30.0,1008.0,79,4.1,270,True
4,26.73,26.73,26.73,1007.0,87,9.47,284,True
13,28.7,28.7,28.7,1009.2,86,2.1,130,True
16,24.64,23.89,25.7,1010.8,90,5.1,290,True
16,28.12,28.0,28.2,1008.1,83,5.1,230,True
22,24.67,24.67,24.67,1014.0,90,5.62,106,True
8,26.93,26.93,26.93,1010.0,83,1.38,72,True
20,25.4,25.4,25.4,1009.1,93,2.0,3,True
8,26.48,26.0,26.8,1007.1,94,1.0,170,True
12,25.0,25.0,25.0,1010.2,94,1.0,360,True
21,25.26,25.26,25.26,1009.0,88,1.96,133,True
17,26.87,26.87,26.87,1010.0,89,3.83,91,True
6,26.42,26.42,26.42,1009.0,86,4.12,241,True
14,25.23,25.23,25.23,1010.0,88,2.05,177,True
12,27.0,27.0,27.0,1008.1,84,3.1,270,True
21,24.98,24.98,24.98,1012.0,85,4.99,131,True
5,26.8,26.8,26.8,1008.0,91,2.6,300,True
13,26.0,26.0,26.0,1009.1,94,2.14,25,True
10,27.67,27.0,28.1,1005.1,94,1.0,290,True
19,26.26,26.0,26.7,1007.0,88,3.1,260,True
3,26.48,26.48,26.48,1009.0,85,6.39,291,True
17,26.45,26.45,26.45,1009.0,89,5.6,108,True
14,26.0,26.0,26.0,1010.2,94,1.28,283,True
21,25.0,25.0,25.0,1008.1,88,3.1,270,True
2,27.0,27.0,27.0,1012.0,84,4.63,100,True
9,27.63,27.63,27.63,1007.0,80,1.05,273,True
12,28.6,28.6,28.6,1009.1,81,2.1,110,True
7,27.6,25.3,29.0,1005.0,79,1.5,110,True
10,26.66,26.66,26.66,1006.0,84,11.4,282,True
22,26.02,26.02,26.02,1010.0,87,1.94,114,True
3,28.0,28.0,28.0,1010.2,79,5.1,300,True
20,24.5,24.0,25.0,1010.0,83,3.09,50,True
7,27.09,27.09,27.09,1011.0,84,2.09,119,True
1,26.79,26.0,28.0,1010.8,83,2.1,330,True
23,25.83,25.0,27.2,1009.0,94,1.03,360,True
4,29.21,28.7,30.0,1008.1,74,5.7,110,True
16,25.4,23.89,27.3,1008.5,88,6.2,270,True
22,25.52,25.52,25.52,1007.0,91,5.25,272,True
9,27.23,27.23,27.23,1009.0,83,6.12,266,True
14,26.52,26.52,26.52,1012.0,88,2.58,90,True
2,26.0,26.0,26.0,1009.0,85,6.7,270,True
7,29.82,28.0,31.0,1007.1,83,1.5,70,True
15,26.0,26.0,26.0,1009.1,88,1.0,310,True
1,25.3,24.6,26.0,1011.2,88,3.16,101,True
18,25.03,25.0,25.1,1009.0,100,5.1,260,True
19,25.23,25.0,25.6,1011.0,94,2.06,40,True
21,25.7,25.7,25.7,1009.0,89,3.8,260,True
21,27.85,27.85,27.85,1006.0,82,6.86,279,True
22,25.2,25.2,25.2,1009.2,90,3.67,269,True
12,28.0,28.0,28.0,1009.5,77,3.6,110,True
16,26.77,26.77,26.77,1011.0,88,5.98,292,True
5,25.0,25.0,25.0,1011.0,85,4.66,266,True
21,24.4,24.4,24.4,1007.6,96,2.6,20,True
5,22.8,22.8,22.8,1013.8,92,4.59,166,True
14,26.84,26.84,26.84,1014.0,87,3.53,95,True
21,24.8,24.6,25.0,1006.2,94,3.6,110,True
3,28.4,28.4,28.4,1010.0,77,7.7,300,True
21,23.35,23.35,23.35,1014.0,77,2.86,105,True
23,26.27,26.27,26.27,1011.0,86,2.18,262,True
18,24.9,24.8,25.0,1011.1,96,2.6,100,True
6,28.6,28.6,28.6,1010.1,77,3.6,270,True
16,26.0,26.0,26.0,1010.7,94,1.5,60,True
19,26.1,26.0,26.2,1004.1,94,1.75,334,True
18,26.95,26.9,27.0,1011.0,88,7.2,130,True
10,26.39,26.39,26.39,1010.0,87,1.52,126,True
17,25.77,25.77,25.77,1013.0,89,3.62,92,True
2,25.66,25.1,26.0,1014.0,74,6.17,140,True
16,27.52,27.52,27.52,1012.0,82,0.53,154,True
12,27.17,27.0,27.5,1006.0,88,2.0,30,True
2,27.37,27.37,27.37,1010.0,84,8.12,278,True
6,25.77,25.77,25.77,1009.0,88,5.79,169,True
21,26.0,26.0,26.0,1009.0,89,5.14,108,True
15,26.1,26.0,26.2,1008.1,94,1.07,107,True
11,26.74,26.74,26.74,1011.0,83,5.91,111,True
22,25.08,25.08,25.08,1012.0,91,1.33,137,True
22,24.0,24.0,24.0,1012.0,94,2.06,260,True
